bbl,address1,address2,zip,status1,status2,status3
3033260027,308 GROVE ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033260029,310 GROVE ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033260030,312 GROVE ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033260033,318 GROVE ST,,11237,MULTIPLE DWELLING A,,
3033260034,320 GROVE ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033190057,337 GROVE ST,,11237,MULTIPLE DWELLING A,,
3033190056,339 GROVE ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A
3033190053,345 GROVE ST,,11237,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
3033190050,351 GROVE ST,,11237,MULTIPLE DWELLING A,,
3033190048,355 GROVE ST,,11237,MULTIPLE DWELLING A,,
3033190047,357 GROVE ST,,11237,MULTIPLE DWELLING A,,
3033190046,359 GROVE ST,,11237,MULTIPLE DWELLING A,,
3033190045,361 GROVE ST,,11237,MULTIPLE DWELLING A,,
3034060061,1217 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034060059,1223 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034060057,1229 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034060056,1231 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034060055,1235 HALSEY ST,,11237,MULTIPLE DWELLING B,,
3034060052,1241 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034060050,1245 HALSEY ST,,11237,MULTIPLE DWELLING B,,
3034130013,1278 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034130015,1284 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034130019,1290 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034130020,1292 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034130025,1310 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034060048,1311 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034130026,1312 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034130028,1316 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034060046,1317 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034130029,1318 HALSEY ST,,11237,MULTIPLE DWELLING A,J-51,
3034060044,1321 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034130033,1324 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3034130035,1326 HALSEY ST,,11237,MULTIPLE DWELLING A,,
3033920066,1323 HANCOCK ST,,11237,MULTIPLE DWELLING B,,
3033920065,1327 HANCOCK ST,,11237,MULTIPLE DWELLING A,J-51,
3033990014,1328 HANCOCK ST,,11237,MULTIPLE DWELLING A,,
3033990015,1330 HANCOCK ST,,11237,MULTIPLE DWELLING A,J-51,
3033990016,1334 HANCOCK ST,,11237,MULTIPLE DWELLING A,J-51,
3033990020,1342 HANCOCK ST,,11237,MULTIPLE DWELLING A,J-51,
3033990023,1352 HANCOCK ST,,11237,MULTIPLE DWELLING A,,
3033920056,1353 HANCOCK ST,,11237,MULTIPLE DWELLING A,,
3033990024,1354 HANCOCK ST,,11237,MULTIPLE DWELLING A,,
3033990026,1360 HANCOCK ST,,11237,MULTIPLE DWELLING A,,
3032780038,247 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032780037,249 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032780036,251 HARMAN ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032890010,290 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032890010,290 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032890011,294 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032890011,294 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032890012,296 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032790050,297 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032890013,300 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032890014,302 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032790047,303 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032790046,305 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032890015,306 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032790045,307 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032890016,308 HARMAN ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032790043,311 HARMAN ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032890017,312 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032790042,313 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032790041,315 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032790040,317 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032890019,318 HARMAN ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032790039,319 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032890021,324 HARMAN ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032890022,326 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032900013,372 HARMAN ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032900026,412 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032820045,463 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032920011,464 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032820044,465 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032920012,466 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032820043,467 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032920013,468 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032820042,469 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032920014,470 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032820041,471 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032920015,472 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032820040,473 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032920016,474 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032820039,475 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032820038,477 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032920018,478 HARMAN ST,,11237,MULTIPLE DWELLING A,,
3032920021,484 HARMAN ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032920022,486 HARMAN ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3030040019,94 HARRISON PL,,11237,MULTIPLE DWELLING A,,
3030040027,108 HARRISON PL,,11237,MULTIPLE DWELLING A,,
3032190051,751 HART ST,,11237,MULTIPLE DWELLING A,,
3032190049,757 HART ST,,11237,MULTIPLE DWELLING A,,
3032350013,762 HART ST,,11237,MULTIPLE DWELLING A,,
3032190047,763 HART ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032190046,767 HART ST,,11237,MULTIPLE DWELLING A,,
3032190045,769 HART ST,,11237,MULTIPLE DWELLING A,,
3032350017,774 HART ST,,11237,MULTIPLE DWELLING A,,
3032350018,776 HART ST,,11237,MULTIPLE DWELLING A,,
3032190042,779 HART ST,,11237,MULTIPLE DWELLING A,,
3032190039,787 HART ST,,11237,MULTIPLE DWELLING A,,
3032350022,788 HART ST,,11237,MULTIPLE DWELLING A,,
3032190034,803 HART ST,,11237,MULTIPLE DWELLING A,,
3032360008,818 HART ST,,11237,MULTIPLE DWELLING A,,
3032360011,828 HART ST,,11237,MULTIPLE DWELLING A,,
3032360012,830 HART ST,,11237,MULTIPLE DWELLING A,,
3032200051,835 HART ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032360014,836 HART ST,,11237,MULTIPLE DWELLING A,,
3032200050,839 HART ST,,11237,MULTIPLE DWELLING A,,
3032200049,841 HART ST,,11237,MULTIPLE DWELLING A,,
3032360016,842 HART ST,,11237,MULTIPLE DWELLING A,,
3032200048,845 HART ST,,11237,MULTIPLE DWELLING A,,
3032360017,846 HART ST,,11237,MULTIPLE DWELLING A,,
3032200047,847 HART ST,,11237,MULTIPLE DWELLING A,,
3032200046,851 HART ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032200045,853 HART ST,,11237,MULTIPLE DWELLING A,,
3032360020,854 HART ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032360021,858 HART ST,,11237,MULTIPLE DWELLING A,,
3032200043,859 HART ST,,11237,MULTIPLE DWELLING A,,
3032360022,860 HART ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032200041,865 HART ST,,11237,MULTIPLE DWELLING A,,
3032360024,866 HART ST,,11237,MULTIPLE DWELLING A,,
3032200040,869 HART ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032360025,870 HART ST,,11237,MULTIPLE DWELLING A,,
3032200039,871 HART ST,,11237,MULTIPLE DWELLING A,,
3032360027,876 HART ST,,11237,MULTIPLE DWELLING A,,
3032200036,881 HART ST,,11237,MULTIPLE DWELLING A,,
3032200035,883 HART ST,,11237,MULTIPLE DWELLING A,,
3032360029,884 HART ST,,11237,MULTIPLE DWELLING A,,
3032370007,894 HART ST,,11237,MULTIPLE DWELLING A,,
3032370008,898 HART ST,,11237,MULTIPLE DWELLING A,,
3032370011,902 HART ST,,11237,MULTIPLE DWELLING A,,
3032370017,920 HART ST,,11237,MULTIPLE DWELLING A,,
3032370019,926 HART ST,,11237,MULTIPLE DWELLING A,,
3032350020,780-786 HART ST,,11237,MULTIPLE DWELLING A,,
3032680059,197 HIMROD ST,,11237,MULTIPLE DWELLING A,421-A,
3032680058,199 HIMROD ST,,11237,MULTIPLE DWELLING A,421-A,
3032680057,201 HIMROD ST,,11237,MULTIPLE DWELLING A,421-A,
3032680055,205 HIMROD ST,,11237,MULTIPLE DWELLING A,421-A,
3032680054,207 HIMROD ST,,11237,MULTIPLE DWELLING A,421-A,
3032780018,210 HIMROD ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032780019,212 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032780020,214 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032780021,216 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032680049,217 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032780022,218 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032690054,229 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032690053,231 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032690052,233 HIMROD ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032690048,241 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032690047,243 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032690046,245 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032690045,247 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790011,250 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032690043,251 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790012,252 HIMROD ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51
3032690042,253 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790013,254 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032690040,257 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790015,258 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032690039,259 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790016,260 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032690038,261 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790017,262 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790018,264 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790020,268 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790022,272 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790023,274 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032700057,279 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790025,284 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032700052,289 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032790027,290 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032700049,295 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032700048,297 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032700047,299 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032700040,355 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032710048,375 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032810020,386 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032810028,398 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032720047,401 HIMROD ST,,11237,MULTIPLE DWELLING B,421-A,
3032720046,403 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032720045,405 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032720044,407 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032720043,409 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032720042,411 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032720041,413 HIMROD ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032820012,416 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032820014,418 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032820015,422 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032820016,424 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032820017,426 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032820018,428 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032820019,432 HIMROD ST,,11237,MULTIPLE DWELLING A,421-A,
3032820020,434 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032820021,436 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032820022,438 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032820023,442 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3032820024,444 HIMROD ST,,11237,MULTIPLE DWELLING A,,
3031660035,18 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031660036,22 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031750030,26 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031750032,32 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031750033,34 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031750034,36 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031870028,44 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031870030,46 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031870032,52 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031880007,57 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031880006,59 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51
3031880005,61 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031880003,63 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031990008,69 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031990007,71 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031990006,73 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031990004,77 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031990002,81 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031990001,83 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032210007,117 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032210006,121 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032210004,125 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032360030,126 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032210003,127 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032360031,128 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032360032,132 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032360035,136 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032370006,139 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032360037,142 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032470033,156 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032480003,165 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032580030,166 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032580031,168 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032580033,172 IRVING AVE,,11237,MULTIPLE DWELLING A,J-51,
3032580034,174 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032590005,177 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032700006,191 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032690035,192 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032690036,194 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032700004,195 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032700003,197 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032790030,198 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032790031,200 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032790032,202 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032800006,207 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032800005,209 IRVING AVE,,11237,MULTIPLE DWELLING A,J-51,
3032800004,211 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3032800003,213 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032800002,215 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032900003,233 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3032900002,235 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033000034,238 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033010007,241 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033000037,244 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033010005,245 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033010003,249 IRVING AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033090024,258 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033090026,262 IRVING AVE,,11237,MULTIPLE DWELLING A,421-A,
3033180011,270 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033180012,272 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033180013,274 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033180014,276 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033190007,285 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033190006,287 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033190005,289 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033190004,291 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033190002,295 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033630003,371 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3033630001,379 IRVING AVE,,11237,MULTIPLE DWELLING A,,
3031650051,229 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031650048,235 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031650047,237 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031650046,239 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031740015,240 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031740016,242 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031650044,243 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031740017,244 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031650042,247 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031740020,252 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031740021,254 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031740022,256 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031740023,258 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031740024,260 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031740026,264 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031750011,268 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031750015,276 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031660055,289 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031660054,291 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031660053,293 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031660052,295 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031660050,299 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031750016,300 JEFFERSON ST,,11237,MULTIPLE DWELLING A,,
3031750017,302 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031750018,304 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031660047,305 JEFFERSON ST,,11237,MULTIPLE DWELLING B,421-A,
3031660045,309 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A
3031750024,316 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031660041,317 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031750026,320 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031770012,432 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031770013,434 JEFFERSON ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033860064,1509 JEFFERSON AVE,,11237,MULTIPLE DWELLING A,,
3033860062,1513 JEFFERSON AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033860060,1515 JEFFERSON AVE,,11237,MULTIPLE DWELLING A,,
3033930043,1516 JEFFERSON AVE,,11237,MULTIPLE DWELLING A,,
3033860058,1517 JEFFERSON AVE,,11237,MULTIPLE DWELLING A,,
3033930045,1518 JEFFERSON AVE,,11237,MULTIPLE DWELLING A,,
3033860056,1521 JEFFERSON AVE,,11237,MULTIPLE DWELLING A,,
3030090005,91 KNICKERBOCKER AVE,,11237,MULTIPLE DWELLING A,,
3031660004,177 KNICKERBOCKER AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031660002,181 KNICKERBOCKER AVE,,11237,MULTIPLE DWELLING A,,
3031650033,190 KNICKERBOCKER AVE,,11237,MULTIPLE DWELLING B,,
3031740028,194 KNICKERBOCKER AVE,,11237,MULTIPLE DWELLING A,,
3031740029,198 KNICKERBOCKER AVE,,11237,MULTIPLE DWELLING A,,
3031750005,203 KNICKERBOCKER AVE,,11237,MULTIPLE DWELLING A,,
3031870006,223 KNICKERBOCKER AVE,,11237,MULTIPLE DWELLING A,,
3032200003,305 KNICKERBOCKER AVE,,11237,MULTIPLE DWELLING A,,
3032360004,325 KNICKERBOCKER AVE,,11237,MULTIPLE DWELLING A,,
3031750003,207-209 KNICKERBOCKER AVE,,11237,MULTIPLE DWELLING A,,
3033260058,271 LINDEN ST,,11237,MULTIPLE DWELLING B,GARDEN COMPLEX,
3033260057,273 LINDEN ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033260049,283 LINDEN ST,,11237,MULTIPLE DWELLING A,,
3033260048,285 LINDEN ST,,11237,MULTIPLE DWELLING A,,
3033350032,320 LINDEN ST,,11237,MULTIPLE DWELLING A,,
3033280049,343 LINDEN ST,,11237,MULTIPLE DWELLING A,421-A,
3033280046,349 LINDEN ST,,11237,MULTIPLE DWELLING A,,
3033630032,1381 MADISON ST,,11237,MULTIPLE DWELLING A,,
3033630030,1383 MADISON ST,,11237,MULTIPLE DWELLING A,,
3031580050,313 MELROSE ST,,11237,MULTIPLE DWELLING A,,
3031580049,315 MELROSE ST,,11237,MULTIPLE DWELLING A,,
3031650015,324 MELROSE ST,,11237,MULTIPLE DWELLING A,421-A,
3031580044,327 MELROSE ST,,11237,MULTIPLE DWELLING A,,
3031650023,348 MELROSE ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3031660019,414 MELROSE ST,,11237,MULTIPLE DWELLING A,,
3031660020,416 MELROSE ST,,11237,MULTIPLE DWELLING A,,
3031660023,424 MELROSE ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033060035,175 MENAHAN ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51
3033070056,183 MENAHAN ST,,11237,MULTIPLE DWELLING A,421-A,
3033070054,187 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033070053,189 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033070049,197 MENAHAN ST,,11237,MULTIPLE DWELLING A,421-A,
3033090032,275 MENAHAN ST,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033190011,292 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033190012,294 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033100060,309 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033100059,311 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033190021,314 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033100057,315 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033190022,316 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033190023,318 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033100055,319 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033100054,321 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033100053,323 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033100050,329 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033200021,366 MENAHAN ST,,11237,MULTIPLE DWELLING A,421-A,
3033110048,367 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033110047,369 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033200022,370 MENAHAN ST,,11237,MULTIPLE DWELLING A,421-A,
3033110046,371 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033110045,373 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033110043,377 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033110042,379 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033110041,381 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3033110040,383 MENAHAN ST,,11237,MULTIPLE DWELLING A,,
3030120003,16 MORGAN AVE,,11237,MULTIPLE DWELLING A,,
3030120004,18 MORGAN AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3030120008,26 MORGAN AVE,,11237,MULTIPLE DWELLING A,,
3030080006,44 MORGAN AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3030930023,61 MORGAN AVE,,11237,MULTIPLE DWELLING A,,
3033090004,1473 MYRTLE AVE,,11237,MULTIPLE DWELLING A,,
3033090002,1475 MYRTLE AVE,,11237,MULTIPLE DWELLING A,GARDEN COMPLEX,
3033170030,1476 MYRTLE AVE,,11237,MULTIPLE DWELLING A,,
3031557501,182-184 NOLL ST,,11237,MULTIPLE DWELLING A,,
3033620009,298 PALMETTO ST,,11237,MULTIPLE DWELLING A,,
3033620010,300 PALMETTO ST,,11237,MULTIPLE DWELLING A,,
3033450050,361 PALMETTO ST,,11237,MULTIPLE DWELLING A,,
3033450049,363 PALMETTO ST,,11237,MULTIPLE DWELLING A,,
3033530011,368 PALMETTO ST,,11237,MULTIPLE DWELLING A,,
